ID,Company Name,YearEstablished,Label_Title,Address Line 1,City,State,Postcode,Country,Address_1Line,GeocodeStatus,Confidence,MatchedAddress,Provider,Timestamp,AddrForQuery,Latitude,Longitude,geo.Confidence,geo.MatchedAddress,geo.GeocodeStatus,geo.Provider,geo.Timestamp
JC0036,AKTIO MALAYSIA SDN. BHD.,,AKTIO MALAYSIA SDN. BHD.,"LOT 33132, JALAN KB 2/15, BALAKONG",SERI KEMBANGAN,SELANGOR,43300,MALAYSIA,"AKTIO MALAYSIA SDN. BHD., LOT 33132, JALAN KB 2/15, BALAKONG, SERI KEMBANGAN, SELANGOR, 43300, MALAYSIA",,,,,,"AKTIO MALAYSIA SDN. BHD., LOT 33132, JALAN KB 2/15, BALAKONG, SERI KEMBANGAN, SELANGOR, 43300, MALAYSIA",3.03333,101.71667,6,"Seri Kembangan, Selangor, Malaysia",OK,OpenCage,45945.04254
JC0037,ALCONIX (MALAYSIA) SDN. BHD.,,ALCONIX (MALAYSIA) SDN. BHD.,"LEVEL 23, MENARA IMC NO.8, JALAN SULTAN ISMAIL",KUALA LUMPUR,KUALA LUMPUR,50250,MALAYSIA,"ALCONIX (MALAYSIA) SDN. BHD., LEVEL 23, MENARA IMC NO.8, JALAN SULTAN ISMAIL, KUALA LUMPUR, KUALA LUMPUR, 50250, MALAYSIA",,,,,,"ALCONIX (MALAYSIA) SDN. BHD., LEVEL 23, MENARA IMC NO.8, JALAN SULTAN ISMAIL, KUALA LUMPUR, KUALA LUMPUR, 50250, MALAYSIA",,,,,OK,OpenCage,45945.04259
JC0038,"ALL NIPPON AIRWAYS CO., LTD",,"ALL NIPPON AIRWAYS CO., LTD","SUITE 11.01, 11TH FLOOR, WISMA GOLD HILL, 67, JALAN RAJA CHULAN, BUKIT BINTANG",KUALA LUMPUR,KUALA LUMPUR,50200,MALAYSIA,"ALL NIPPON AIRWAYS CO., LTD, SUITE 11.01, 11TH FLOOR, WISMA GOLD HILL, 67, JALAN RAJA CHULAN, BUKIT BINTANG, KUALA LUMPUR, KUALA LUMPUR, 50200, MALAYSIA",,,,,,"ALL NIPPON AIRWAYS CO., LTD, SUITE 11.01, 11TH FLOOR, WISMA GOLD HILL, 67, JALAN RAJA CHULAN, BUKIT BINTANG, KUALA LUMPUR, KUALA LUMPUR, 50200, MALAYSIA",3.1447,101.7007,7,"50200, Malaysia",OK,OpenCage,45945.04262
JC0039,ALLIANCE DIMENSION SDN. BHD.,2009,ALLIANCE DIMENSION SDN. BHD. (est. 2009),"1509, JALAN NAFIRI, KAWASAN PERINDUSTRIAN VALDOR",SUNGAI JAWI,PULAU PINANG,14200,MALAYSIA,"ALLIANCE DIMENSION SDN. BHD., 1509, JALAN NAFIRI, KAWASAN PERINDUSTRIAN VALDOR, SUNGAI JAWI, PULAU PINANG, 14200, MALAYSIA",,,,,,"ALLIANCE DIMENSION SDN. BHD., 1509, JALAN NAFIRI, KAWASAN PERINDUSTRIAN VALDOR, SUNGAI JAWI, PULAU PINANG, 14200, MALAYSIA",5.28185,100.4215,9,"Penang, Malaysia",OK,OpenCage,45945.04264
JC0040,ALLIED HORI SDN. BHD.,,ALLIED HORI SDN. BHD.,"LOT 8 JALAN INDUSTRI 3/2, TAMAN INDUSTRI INTEGRASI RAWANG",RAWANG,SELANGOR,48000,MALAYSIA,"ALLIED HORI SDN. BHD., LOT 8 JALAN INDUSTRI 3/2, TAMAN INDUSTRI INTEGRASI RAWANG, RAWANG, SELANGOR, 48000, MALAYSIA",,,,,,"ALLIED HORI SDN. BHD., LOT 8 JALAN INDUSTRI 3/2, TAMAN INDUSTRI INTEGRASI RAWANG, RAWANG, SELANGOR, 48000, MALAYSIA",,,,,OK,OpenCage,45945.04268
JC0041,ALLIED TELESIS MALAYSIA SDN. BHD.,,ALLIED TELESIS MALAYSIA SDN. BHD.,"UNIT 1104, LEVEL 11, UPTOWN 1, NO.1, JALAN SS21/58, DAMANSARA UPTOWN",PETALING JAYA,SELANGOR,47400,MALAYSIA,"ALLIED TELESIS MALAYSIA SDN. BHD., UNIT 1104, LEVEL 11, UPTOWN 1, NO.1, JALAN SS21/58, DAMANSARA UPTOWN, PETALING JAYA, SELANGOR, 47400, MALAYSIA",,,,,,"ALLIED TELESIS MALAYSIA SDN. BHD., UNIT 1104, LEVEL 11, UPTOWN 1, NO.1, JALAN SS21/58, DAMANSARA UPTOWN, PETALING JAYA, SELANGOR, 47400, MALAYSIA",,,,,OK,OpenCage,45945.04271
JC0042,ALMEX SYSTEM TECHNOLOGY ASIA SDN. BHD.,,ALMEX SYSTEM TECHNOLOGY ASIA SDN. BHD.,"19-8-3A LEVEL 8, UOA CENTRE, NO. 19, JALAN PINANG",KUALA LUMPUR,KUALA LUMPUR,50450,MALAYSIA,"ALMEX SYSTEM TECHNOLOGY ASIA SDN. BHD., 19-8-3A LEVEL 8, UOA CENTRE, NO. 19, JALAN PINANG, KUALA LUMPUR, KUALA LUMPUR, 50450, MALAYSIA",,,,,,"ALMEX SYSTEM TECHNOLOGY ASIA SDN. BHD., 19-8-3A LEVEL 8, UOA CENTRE, NO. 19, JALAN PINANG, KUALA LUMPUR, KUALA LUMPUR, 50450, MALAYSIA",,,,,OK,OpenCage,45945.04275
JC0043,ALT PROFESSIONAL SERVICES SDN. BHD.,2024,ALT PROFESSIONAL SERVICES SDN. BHD. (est. 2024),"NO. 23-01 (ROOM 1), JALAN ADDA 3/1, TAMAN ADDA",JOHOR BAHRU,JOHOR,81100,MALAYSIA,"ALT PROFESSIONAL SERVICES SDN. BHD., NO. 23-01 (ROOM 1), JALAN ADDA 3/1, TAMAN ADDA, JOHOR BAHRU, JOHOR, 81100, MALAYSIA",,,,,,"ALT PROFESSIONAL SERVICES SDN. BHD., NO. 23-01 (ROOM 1), JALAN ADDA 3/1, TAMAN ADDA, JOHOR BAHRU, JOHOR, 81100, MALAYSIA",1.5495,103.708,7,"81100, Malaysia",OK,OpenCage,45945.04277
JC0044,ALTAIR ENGINEERING SDN. BHD.,,ALTAIR ENGINEERING SDN. BHD.,"3B-10-7, PLAZA SENTRAL, KL SENTRAL",KUALA LUMPUR,KUALA LUMPUR,50470,MALAYSIA,"ALTAIR ENGINEERING SDN. BHD., 3B-10-7, PLAZA SENTRAL, KL SENTRAL, KUALA LUMPUR, KUALA LUMPUR, 50470, MALAYSIA",,,,,,"ALTAIR ENGINEERING SDN. BHD., 3B-10-7, PLAZA SENTRAL, KL SENTRAL, KUALA LUMPUR, KUALA LUMPUR, 50470, MALAYSIA",3.134,101.6873,7,"50470, Malaysia",OK,OpenCage,45945.0428
JC0045,AMANO MALAYSIA SDN. BHD,,AMANO MALAYSIA SDN. BHD,"NO. 12, JALAN PENGACARA U1/48, TEMASYA INDUSTRIAL PARK",SHAH ALAM,SELANGOR,40150,MALAYSIA,"AMANO MALAYSIA SDN. BHD, NO. 12, JALAN PENGACARA U1/48, TEMASYA INDUSTRIAL PARK, SHAH ALAM, SELANGOR, 40150, MALAYSIA",,,,,,"AMANO MALAYSIA SDN. BHD, NO. 12, JALAN PENGACARA U1/48, TEMASYA INDUSTRIAL PARK, SHAH ALAM, SELANGOR, 40150, MALAYSIA",,,,,OK,OpenCage,45945.04282
JC0046,AMPREX SUBANG INTERNATIONAL CIRCUIT SDN. BHD.,2023,AMPREX SUBANG INTERNATIONAL CIRCUIT SDN. BHD. (est. 2023),"D-2-5, MEGAN AVENUE 1, 189 JALAN TUN RAZAK",KUALA LUMPUR,KUALA LUMPUR,50400,MALAYSIA,"AMPREX SUBANG INTERNATIONAL CIRCUIT SDN. BHD., D-2-5, MEGAN AVENUE 1, 189 JALAN TUN RAZAK, KUALA LUMPUR, KUALA LUMPUR, 50400, MALAYSIA",,,,,,"AMPREX SUBANG INTERNATIONAL CIRCUIT SDN. BHD., D-2-5, MEGAN AVENUE 1, 189 JALAN TUN RAZAK, KUALA LUMPUR, KUALA LUMPUR, 50400, MALAYSIA",3.149,101.697,7,"50400, Malaysia",OK,OpenCage,45945.04285
JC0047,ANAORI INDUSTRIAL TRADING (M) SDN. BHD.,,ANAORI INDUSTRIAL TRADING (M) SDN. BHD.,"LOT 21, BAKAR ARANG INDUSTRIAL ESTATE",SUNGAI PETANI,KEDAH,08000,MALAYSIA,"ANAORI INDUSTRIAL TRADING (M) SDN. BHD., LOT 21, BAKAR ARANG INDUSTRIAL ESTATE, SUNGAI PETANI, KEDAH, 08000, MALAYSIA",,,,,,"ANAORI INDUSTRIAL TRADING (M) SDN. BHD., LOT 21, BAKAR ARANG INDUSTRIAL ESTATE, SUNGAI PETANI, KEDAH, 08000, MALAYSIA",,,,,OK,OpenCage,45945.04289
JC0048,ANIMATION INTERNATIONAL (M) SDN. BHD.,2007,ANIMATION INTERNATIONAL (M) SDN. BHD. (est. 2007),"UNIT B-8-1, LEVEL 8, NORTHPOINT OFFICES SUITES, MID VALLEY CITY, NO. 1 MEDAN SYED PUTRA UTARA",KUALA LUMPUR,KUALA LUMPUR,59200,MALAYSIA,"ANIMATION INTERNATIONAL (M) SDN. BHD., UNIT B-8-1, LEVEL 8, NORTHPOINT OFFICES SUITES, MID VALLEY CITY, NO. 1 MEDAN SYED PUTRA UTARA, KUALA LUMPUR, KUALA LUMPUR, 59200, MALAYSIA",,,,,,"ANIMATION INTERNATIONAL (M) SDN. BHD., UNIT B-8-1, LEVEL 8, NORTHPOINT OFFICES SUITES, MID VALLEY CITY, NO. 1 MEDAN SYED PUTRA UTARA, KUALA LUMPUR, KUALA LUMPUR, 59200, MALAYSIA",,,,,OK,OpenCage,45945.04291
JC0049,AOBA ELECTRONICS CO (M) SDN. BHD.,,AOBA ELECTRONICS CO (M) SDN. BHD.,"LOT 1817, JALAN SEMENYIH",SEMENYIH,SELANGOR,43500,MALAYSIA,"AOBA ELECTRONICS CO (M) SDN. BHD., LOT 1817, JALAN SEMENYIH, SEMENYIH, SELANGOR, 43500, MALAYSIA",,,,,,"AOBA ELECTRONICS CO (M) SDN. BHD., LOT 1817, JALAN SEMENYIH, SEMENYIH, SELANGOR, 43500, MALAYSIA",2.9982,101.8017,7,"43500, Malaysia",OK,OpenCage,45945.04294
JC0050,AOYAMA ASSET HOLDINGS ASIA SDN. BHD.,2014,AOYAMA ASSET HOLDINGS ASIA SDN. BHD. (est. 2014),"D-1-9, PLAZA DAMAS, 60 JALAN SRI HARTAMAS 1, SRI HARTAMAS",KUALA LUMPUR,KUALA LUMPUR,50480,MALAYSIA,"AOYAMA ASSET HOLDINGS ASIA SDN. BHD., D-1-9, PLAZA DAMAS, 60 JALAN SRI HARTAMAS 1, SRI HARTAMAS, KUALA LUMPUR, KUALA LUMPUR, 50480, MALAYSIA",,,,,,"AOYAMA ASSET HOLDINGS ASIA SDN. BHD., D-1-9, PLAZA DAMAS, 60 JALAN SRI HARTAMAS 1, SRI HARTAMAS, KUALA LUMPUR, KUALA LUMPUR, 50480, MALAYSIA",3.163,101.6753,7,"50480, Malaysia",OK,OpenCage,45945.04296
JC0051,AQ PACK (MALAYSIA) SDN. BHD.,,AQ PACK (MALAYSIA) SDN. BHD.,"NO. 5 JALAN PAHAT 16/8A, SECTION 16, SHAH ALAM",SHAH ALAM,SELANGOR,40200,MALAYSIA,"AQ PACK (MALAYSIA) SDN. BHD., NO. 5 JALAN PAHAT 16/8A, SECTION 16, SHAH ALAM, SHAH ALAM, SELANGOR, 40200, MALAYSIA",,,,,,"AQ PACK (MALAYSIA) SDN. BHD., NO. 5 JALAN PAHAT 16/8A, SECTION 16, SHAH ALAM, SHAH ALAM, SELANGOR, 40200, MALAYSIA",,,,,OK,OpenCage,45945.04299
JC0052,ARAKI ALAM SEKITAR SDN. BHD.,2017,ARAKI ALAM SEKITAR SDN. BHD. (est. 2017),"29 JALAN EMAS PUTIH SATU, TAMAN SRI SKUDAI",JOHOR BAHRU,JOHOR,81300,MALAYSIA,"ARAKI ALAM SEKITAR SDN. BHD., 29 JALAN EMAS PUTIH SATU, TAMAN SRI SKUDAI, JOHOR BAHRU, JOHOR, 81300, MALAYSIA",,,,,,"ARAKI ALAM SEKITAR SDN. BHD., 29 JALAN EMAS PUTIH SATU, TAMAN SRI SKUDAI, JOHOR BAHRU, JOHOR, 81300, MALAYSIA",1.5427,103.6487,7,"81300, Malaysia",OK,OpenCage,45945.04303
JC0053,ARDENT SERIES SDN. BHD.,2010,ARDENT SERIES SDN. BHD. (est. 2010),"33-4-2, CONRINGTON AVENUE",GEORGETOWN,PULAU PINANG,10350,MALAYSIA,"ARDENT SERIES SDN. BHD., 33-4-2, CONRINGTON AVENUE, GEORGETOWN, PULAU PINANG, 10350, MALAYSIA",,,,,,"ARDENT SERIES SDN. BHD., 33-4-2, CONRINGTON AVENUE, GEORGETOWN, PULAU PINANG, 10350, MALAYSIA",5.41123,100.33543,6,"George Town, Penang, Malaysia",OK,OpenCage,45945.04305
JC0054,AREX PRECISION MANUFACTURING (M) SDN.BHD,,AREX PRECISION MANUFACTURING (M) SDN.BHD,"51 & 53, JALAN INDUSTRI 3, 31 & 33, JALAN INDUSTRI 1, TAMAN PERINDUSTRIAN PEKAN NANAS",PONTIAN,JOHOR,81500,MALAYSIA,"AREX PRECISION MANUFACTURING (M) SDN.BHD, 51 & 53, JALAN INDUSTRI 3, 31 & 33, JALAN INDUSTRI 1, TAMAN PERINDUSTRIAN PEKAN NANAS, PONTIAN, JOHOR, 81500, MALAYSIA",,,,,,"AREX PRECISION MANUFACTURING (M) SDN.BHD, 51 & 53, JALAN INDUSTRI 3, 31 & 33, JALAN INDUSTRI 1, TAMAN PERINDUSTRIAN PEKAN NANAS, PONTIAN, JOHOR, 81500, MALAYSIA",1.4866,103.3896,3,"Pontian Kechil, Johor, Malaysia",OK,OpenCage,45945.04307
JC0055,ARIMA FOOD LAB SDN. BHD.,2020,ARIMA FOOD LAB SDN. BHD. (est. 2020),"LEVEL 23-1, PREMIER SUITES, 1 MONT KIARA, NO. 1 JALAN KIARA",KUALA LUMPUR,KUALA LUMPUR,50480,MALAYSIA,"ARIMA FOOD LAB SDN. BHD., LEVEL 23-1, PREMIER SUITES, 1 MONT KIARA, NO. 1 JALAN KIARA, KUALA LUMPUR, KUALA LUMPUR, 50480, MALAYSIA",,,,,,"ARIMA FOOD LAB SDN. BHD., LEVEL 23-1, PREMIER SUITES, 1 MONT KIARA, NO. 1 JALAN KIARA, KUALA LUMPUR, KUALA LUMPUR, 50480, MALAYSIA",,,,,OK,OpenCage,45945.04311
JC0056,ARK ADVISORY MANAGEMENT  SDN. BHD.,2023,ARK ADVISORY MANAGEMENT  SDN. BHD. (est. 2023),"NO. 19-04, BLOCK C, KOMPLEKS AUSTIN PERDANA, JALAN AUSTIN PERDANA 2, TAMAN AUSTIN PERDANA",JOHOR BAHRU,JOHOR,81100,MALAYSIA,"ARK ADVISORY MANAGEMENT  SDN. BHD., NO. 19-04, BLOCK C, KOMPLEKS AUSTIN PERDANA, JALAN AUSTIN PERDANA 2, TAMAN AUSTIN PERDANA, JOHOR BAHRU, JOHOR, 81100, MALAYSIA",,,,,,"ARK ADVISORY MANAGEMENT  SDN. BHD., NO. 19-04, BLOCK C, KOMPLEKS AUSTIN PERDANA, JALAN AUSTIN PERDANA 2, TAMAN AUSTIN PERDANA, JOHOR BAHRU, JOHOR, 81100, MALAYSIA",1.5495,103.708,7,"81100, Malaysia",OK,OpenCage,45945.04315
JC0057,ARMSTRONG AUTO PARTS SDN. BHD.,,ARMSTRONG AUTO PARTS SDN. BHD.,"4449, JALAN PERMATANG PAUH, MAK MANDIN",BUTTERWORTH,PULAU PINANG,13400,MALAYSIA,"ARMSTRONG AUTO PARTS SDN. BHD., 4449, JALAN PERMATANG PAUH, MAK MANDIN, BUTTERWORTH, PULAU PINANG, 13400, MALAYSIA",,,,,,"ARMSTRONG AUTO PARTS SDN. BHD., 4449, JALAN PERMATANG PAUH, MAK MANDIN, BUTTERWORTH, PULAU PINANG, 13400, MALAYSIA",5.402,100.394,7,"13400, Malaysia",OK,OpenCage,45945.0432
JC0058,AROMA TROPICS SDN. BHD.,,AROMA TROPICS SDN. BHD.,"D-1-6, SERI GEMBIRA AVENUE, NO.6, JALAN SENANG RIA, TAMAN GEMBIRA",KUALA LUMPUR,KUALA LUMPUR,58200,MALAYSIA,"AROMA TROPICS SDN. BHD., D-1-6, SERI GEMBIRA AVENUE, NO.6, JALAN SENANG RIA, TAMAN GEMBIRA, KUALA LUMPUR, KUALA LUMPUR, 58200, MALAYSIA",,,,,,"AROMA TROPICS SDN. BHD., D-1-6, SERI GEMBIRA AVENUE, NO.6, JALAN SENANG RIA, TAMAN GEMBIRA, KUALA LUMPUR, KUALA LUMPUR, 58200, MALAYSIA",3.0934,101.6794,7,"58200, Malaysia",OK,OpenCage,45945.0433
JC0059,ARRK SDN. BHD.,,ARRK SDN. BHD.,"BLOCK E-10-01, OASIS ARA DAMANSARA, JALAN PJU 1A/7A, ARA DAMANSARA",PETALING JAYA,SELANGOR,47301,MALAYSIA,"ARRK SDN. BHD., BLOCK E-10-01, OASIS ARA DAMANSARA, JALAN PJU 1A/7A, ARA DAMANSARA, PETALING JAYA, SELANGOR, 47301, MALAYSIA",,,,,,"ARRK SDN. BHD., BLOCK E-10-01, OASIS ARA DAMANSARA, JALAN PJU 1A/7A, ARA DAMANSARA, PETALING JAYA, SELANGOR, 47301, MALAYSIA",3.1042,101.6128,7,"47301, Malaysia",OK,OpenCage,45945.04335
JC0060,ARROWMAN SDN. BHD.,,ARROWMAN SDN. BHD.,"SUITE 33-01, 33RD FLOOR. MENARA KECK SENG, 203 JALAN BUKIT BINTANG ",KUALA LUMPUR,KUALA LUMPUR,55100,MALAYSIA,"ARROWMAN SDN. BHD., SUITE 33-01, 33RD FLOOR. MENARA KECK SENG, 203 JALAN BUKIT BINTANG , KUALA LUMPUR, KUALA LUMPUR, 55100, MALAYSIA",,,,,,"ARROWMAN SDN. BHD., SUITE 33-01, 33RD FLOOR. MENARA KECK SENG, 203 JALAN BUKIT BINTANG , KUALA LUMPUR, KUALA LUMPUR, 55100, MALAYSIA",,,,,OK,OpenCage,45945.04411
JC0061,ARS WATER SOLUTIONS SDN. BHD.,2019,ARS WATER SOLUTIONS SDN. BHD. (est. 2019),"D-4-10 (ROOM 2) PLAZA BUKIT JALIL (AURORA PLACE), 1 PERSIARAN JALIL 1, BANDAR BUKIT JALIL",KUALA LUMPUR,KUALA LUMPUR,57000,MALAYSIA,"ARS WATER SOLUTIONS SDN. BHD., D-4-10 (ROOM 2) PLAZA BUKIT JALIL (AURORA PLACE), 1 PERSIARAN JALIL 1, BANDAR BUKIT JALIL, KUALA LUMPUR, KUALA LUMPUR, 57000, MALAYSIA",,,,,,"ARS WATER SOLUTIONS SDN. BHD., D-4-10 (ROOM 2) PLAZA BUKIT JALIL (AURORA PLACE), 1 PERSIARAN JALIL 1, BANDAR BUKIT JALIL, KUALA LUMPUR, KUALA LUMPUR, 57000, MALAYSIA",3.1013,101.6915,7,"57000, Malaysia",OK,OpenCage,45945.04416
JC0062,ASAHI BEST BASE SDN. BHD.,,ASAHI BEST BASE SDN. BHD.,"LOT 11, KULIM INDUSTRIAL ESTATE",KULIM,KEDAH,09000,MALAYSIA,"ASAHI BEST BASE SDN. BHD., LOT 11, KULIM INDUSTRIAL ESTATE, KULIM, KEDAH, 09000, MALAYSIA",,,,,,"ASAHI BEST BASE SDN. BHD., LOT 11, KULIM INDUSTRIAL ESTATE, KULIM, KEDAH, 09000, MALAYSIA",5.36499,100.56177,6,"Kulim, Kedah, Malaysia",OK,OpenCage,45945.04419
JC0063,ASAHI ENGINEERING (M) SDN. BHD.,,ASAHI ENGINEERING (M) SDN. BHD.,"E-28-01, MENARA SUEZCAP 2, KL GATEWAY, NO. 2, JALAN KERINCHI, GERBANG KERINCHI LESTARI",KUALA LUMPUR,KUALA LUMPUR,59200,MALAYSIA,"ASAHI ENGINEERING (M) SDN. BHD., E-28-01, MENARA SUEZCAP 2, KL GATEWAY, NO. 2, JALAN KERINCHI, GERBANG KERINCHI LESTARI, KUALA LUMPUR, KUALA LUMPUR, 59200, MALAYSIA",,,,,,"ASAHI ENGINEERING (M) SDN. BHD., E-28-01, MENARA SUEZCAP 2, KL GATEWAY, NO. 2, JALAN KERINCHI, GERBANG KERINCHI LESTARI, KUALA LUMPUR, KUALA LUMPUR, 59200, MALAYSIA",3.1185,101.6757,7,"59200, Malaysia",OK,OpenCage,45945.04421
JC0064,ASAHI MOKUZAI (M) SDN. BHD.,,ASAHI MOKUZAI (M) SDN. BHD.,"PLO 1, JALAN SUASA, PASIR GUDANG INDUSTRIAL ESTATE",PASIR GUDANG,JOHOR,81707,MALAYSIA,"ASAHI MOKUZAI (M) SDN. BHD., PLO 1, JALAN SUASA, PASIR GUDANG INDUSTRIAL ESTATE, PASIR GUDANG, JOHOR, 81707, MALAYSIA",,,,,,"ASAHI MOKUZAI (M) SDN. BHD., PLO 1, JALAN SUASA, PASIR GUDANG INDUSTRIAL ESTATE, PASIR GUDANG, JOHOR, 81707, MALAYSIA",1.462,103.9053,5,"Pasir Gudang, Johor, Malaysia",OK,OpenCage,45945.04424
JC0065,ASATSU-DK (M) SDN. BHD.,,ASATSU-DK (M) SDN. BHD.,"LEVEL 3A-01C, MENARA BRDB, 285 JALAN MAAROF, BUKIT BANDARAYA",KUALA LUMPUR,KUALA LUMPUR,59000,MALAYSIA,"ASATSU-DK (M) SDN. BHD., LEVEL 3A-01C, MENARA BRDB, 285 JALAN MAAROF, BUKIT BANDARAYA, KUALA LUMPUR, KUALA LUMPUR, 59000, MALAYSIA",,,,,,"ASATSU-DK (M) SDN. BHD., LEVEL 3A-01C, MENARA BRDB, 285 JALAN MAAROF, BUKIT BANDARAYA, KUALA LUMPUR, KUALA LUMPUR, 59000, MALAYSIA",3.1328,101.6783,7,"59000, Malaysia",OK,OpenCage,45945.04427
JC0066,ASIA INFONET (M) SDN. BHD.,,ASIA INFONET (M) SDN. BHD.,"E10-15, 10TH FLOOR, MENARA MELAWANGI, AMCORP TRADE CENTRE, 18 JALAN PERSIARAN BARAT",PETALING JAYA,SELANGOR,46050,MALAYSIA,"ASIA INFONET (M) SDN. BHD., E10-15, 10TH FLOOR, MENARA MELAWANGI, AMCORP TRADE CENTRE, 18 JALAN PERSIARAN BARAT, PETALING JAYA, SELANGOR, 46050, MALAYSIA",,,,,,"ASIA INFONET (M) SDN. BHD., E10-15, 10TH FLOOR, MENARA MELAWANGI, AMCORP TRADE CENTRE, 18 JALAN PERSIARAN BARAT, PETALING JAYA, SELANGOR, 46050, MALAYSIA",,,,,OK,OpenCage,45945.04429
JC0067,ASIAN NDK CRYSTAL SDN. BHD.,,ASIAN NDK CRYSTAL SDN. BHD.,"LOT 3, PERSIARAN SABAK BERNAM (SECTION 26) KAWASAN PERINDUSTRIAN HICOM 40400 SHAH ALAM SELANGOR",SHAH ALAM,SELANGOR,40400,MALAYSIA,"ASIAN NDK CRYSTAL SDN. BHD., LOT 3, PERSIARAN SABAK BERNAM (SECTION 26) KAWASAN PERINDUSTRIAN HICOM 40400 SHAH ALAM SELANGOR, SHAH ALAM, SELANGOR, 40400, MALAYSIA",,,,,,"ASIAN NDK CRYSTAL SDN. BHD., LOT 3, PERSIARAN SABAK BERNAM (SECTION 26) KAWASAN PERINDUSTRIAN HICOM 40400 SHAH ALAM SELANGOR, SHAH ALAM, SELANGOR, 40400, MALAYSIA",3.7698,100.9879,4,"Sabak Bernam, Selangor, Malaysia",OK,OpenCage,45945.04432
JC0068,ASIANA TECH SDN. BHD.,,ASIANA TECH SDN. BHD.,"LEVEL 32, MENARA ALLIANZ SENTRAL, NO. 203, JALAN TUN SAMBANTHAN",KUALA  LUMPUR,KUALA LUMPUR,50470,MALAYSIA,"ASIANA TECH SDN. BHD., LEVEL 32, MENARA ALLIANZ SENTRAL, NO. 203, JALAN TUN SAMBANTHAN, KUALA  LUMPUR, KUALA LUMPUR, 50470, MALAYSIA",,,,,,"ASIANA TECH SDN. BHD., LEVEL 32, MENARA ALLIANZ SENTRAL, NO. 203, JALAN TUN SAMBANTHAN, KUALA  LUMPUR, KUALA LUMPUR, 50470, MALAYSIA",,,,,OK,OpenCage,45945.04435
JC0069,ASSEMBLY SERVICES SDN. BHD.,,ASSEMBLY SERVICES SDN. BHD.,"MENARA UMW (FORMERLY KNOWN AS WISMA NUSANTARA), JALAN PUNCAK, OFF JALAN P RAMLEE",KUALA LUMPUR,KUALA LUMPUR,50250,MALAYSIA,"ASSEMBLY SERVICES SDN. BHD., MENARA UMW (FORMERLY KNOWN AS WISMA NUSANTARA), JALAN PUNCAK, OFF JALAN P RAMLEE, KUALA LUMPUR, KUALA LUMPUR, 50250, MALAYSIA",,,,,,"ASSEMBLY SERVICES SDN. BHD., MENARA UMW (FORMERLY KNOWN AS WISMA NUSANTARA), JALAN PUNCAK, OFF JALAN P RAMLEE, KUALA LUMPUR, KUALA LUMPUR, 50250, MALAYSIA",3.1447,101.6951,7,"50250, Malaysia",OK,OpenCage,45945.04438
JC0070,A-TEC ENGINEERING SDN. BHD.,1985,A-TEC ENGINEERING SDN. BHD. (est. 1985),"NO.37, JALAN BP 6/11, BANDAR BUKIT PUCHONG",PUCHONG,SELANGOR,47100,MALAYSIA,"A-TEC ENGINEERING SDN. BHD., NO.37, JALAN BP 6/11, BANDAR BUKIT PUCHONG, PUCHONG, SELANGOR, 47100, MALAYSIA",,,,,,"A-TEC ENGINEERING SDN. BHD., NO.37, JALAN BP 6/11, BANDAR BUKIT PUCHONG, PUCHONG, SELANGOR, 47100, MALAYSIA",3.2445,101.56,7,"47100, Malaysia",OK,OpenCage,45945.0444
JC0071,ATELIER SUBE SDN. BHD.,,ATELIER SUBE SDN. BHD.,"A-17-1, THE PARK RESIDENCES, JALAN 1/112H OFF JALAN KERINCHI",KUALA LUMPUR,KUALA LUMPUR,59200,MALAYSIA,"ATELIER SUBE SDN. BHD., A-17-1, THE PARK RESIDENCES, JALAN 1/112H OFF JALAN KERINCHI, KUALA LUMPUR, KUALA LUMPUR, 59200, MALAYSIA",,,,,,"ATELIER SUBE SDN. BHD., A-17-1, THE PARK RESIDENCES, JALAN 1/112H OFF JALAN KERINCHI, KUALA LUMPUR, KUALA LUMPUR, 59200, MALAYSIA",3.1185,101.6757,7,"59200, Malaysia",OK,OpenCage,45945.04444
JC0072,ATOM CORPORATION SDN. BHD./ MEIWAPAX MALAYSIA SDN. BHD.,,ATOM CORPORATION SDN. BHD./ MEIWAPAX MALAYSIA SDN. BHD.,"LOT 468, BATU SEMENYIH, 2, JLN BANGI LAMA",SEMENYIH,SELANGOR,43500,MALAYSIA,"ATOM CORPORATION SDN. BHD./ MEIWAPAX MALAYSIA SDN. BHD., LOT 468, BATU SEMENYIH, 2, JLN BANGI LAMA, SEMENYIH, SELANGOR, 43500, MALAYSIA",,,,,,"ATOM CORPORATION SDN. BHD./ MEIWAPAX MALAYSIA SDN. BHD., LOT 468, BATU SEMENYIH, 2, JLN BANGI LAMA, SEMENYIH, SELANGOR, 43500, MALAYSIA",2.9982,101.8017,7,"43500, Malaysia",OK,OpenCage,45945.04447
JC0073,ATOZ LANGUAGE CENTRE,,ATOZ LANGUAGE CENTRE,"70B & 70C, JALAN SS21/62, DAMANSARA UTAMA",PETALING JAYA,SELANGOR,47400,MALAYSIA,"ATOZ LANGUAGE CENTRE, 70B & 70C, JALAN SS21/62, DAMANSARA UTAMA, PETALING JAYA, SELANGOR, 47400, MALAYSIA",,,,,,"ATOZ LANGUAGE CENTRE, 70B & 70C, JALAN SS21/62, DAMANSARA UTAMA, PETALING JAYA, SELANGOR, 47400, MALAYSIA",3.1296,101.6274,7,"47400, Malaysia",OK,OpenCage,45945.04449
